#FORMAT=WebAnno TSV 3.3
#T_SP=custom.Span|Forderung|KAT1MoralisierendesSegment|KAT2Subjektive_Ausdrcke|KAT5Ausformulierung|KOMMENTAR|KommunikativeFunktion|Moralwerte|Protagonistinnen|Protagonistinnen2|Protagonistinnen3


#Text=T01/JUN.29754 die tageszeitung, 23.06.2001, S. 14, Ressort: Meinung und Diskussion; Rendite ist unmoralisch ### Viele Ökoprojekte wären in den letzten dreizehn Jahren ohne „Turnschuhbank” nicht realisierbar gewesen. ### Wer jetzt alle ÖkobänkerInnen mit dem Prädikat „schlecht gewirtschaftet” abstempelt, wird den fast hundert engagierten Beschäftigten und den vielen ehrenamtlichen GenossInnen nicht #gerecht.# Auch das teilweise zweistellige Bilanzwachstum der letzten Jahre spricht deutliche Worte. ### Am Platzen von Großkrediten können nicht alle schuldig sein. TOM ACKERMANN, Erlangen
1-48	1455-1469	ÖkobänkerInnen	*[1]	Moralisierung explizit[1]	*[1]	ÖkobänklerInnen sollen nicht abgestempelt werden.[1]	*[1]	Darstellung[1]	*[1]	*[1]	*[1]	*[1]	
1-49	1470-1473	mit	*[1]	Moralisierung explizit[1]	*[1]	ÖkobänklerInnen sollen nicht abgestempelt werden.[1]	*[1]	Darstellung[1]	*[1]	*[1]	*[1]	*[1]	
1-50	1474-1477	dem	*[1]	Moralisierung explizit[1]	*[1]	ÖkobänklerInnen sollen nicht abgestempelt werden.[1]	*[1]	Darstellung[1]	*[1]	*[1]	*[1]	*[1]	
1-51	1478-1486	Prädikat	*[1]	Moralisierung explizit[1]	*[1]	ÖkobänklerInnen sollen nicht abgestempelt werden.[1]	*[1]	Darstellung[1]	*[1]	*[1]	*[1]	*[1]	
1-52	1487-1488	„	*[1]	Moralisierung explizit[1]	*[1]	ÖkobänklerInnen sollen nicht abgestempelt werden.[1]	*[1]	Darstellung[1]	*[1]	*[1]	*[1]	*[1]	
1-53	1488-1496	schlecht	*[1]	Moralisierung explizit[1]	*[1]	ÖkobänklerInnen sollen nicht abgestempelt werden.[1]	*[1]	Darstellung[1]	*[1]	*[1]	*[1]	*[1]	
1-54	1497-1511	gewirtschaftet	*[1]	Moralisierung explizit[1]	*[1]	ÖkobänklerInnen sollen nicht abgestempelt werden.[1]	*[1]	Darstellung[1]	*[1]	*[1]	*[1]	*[1]	
1-55	1511-1512	”	*[1]	Moralisierung explizit[1]	*[1]	ÖkobänklerInnen sollen nicht abgestempelt werden.[1]	*[1]	Darstellung[1]	*[1]	*[1]	*[1]	*[1]	
1-56	1513-1523	abstempelt	*[1]	Moralisierung explizit[1]	*[1]	ÖkobänklerInnen sollen nicht abgestempelt werden.[1]	*[1]	Darstellung[1]	*[1]	*[1]	*[1]	*[1]	
1-57	1523-1524	,	*[1]	Moralisierung explizit[1]	*[1]	ÖkobänklerInnen sollen nicht abgestempelt werden.[1]	*[1]	Darstellung[1]	*[1]	*[1]	*[1]	*[1]	
1-58	1525-1529	wird	*[1]	Moralisierung explizit[1]	*[1]	ÖkobänklerInnen sollen nicht abgestempelt werden.[1]	*[1]	Darstellung[1]	*[1]	*[1]	*[1]	*[1]	
1-59	1530-1533	den	*[1]|*[2]	Moralisierung explizit[1]|*[2]	*[1]|*[2]	ÖkobänklerInnen sollen nicht abgestempelt werden.[1]|*[2]	*[1]|*[2]	Darstellung[1]|*[2]	*[1]|*[2]	*[1]|Benefizient:in[2]	*[1]|soziale Gruppe[2]	*[1]|Neutral[2]	
1-60	1534-1538	fast	*[1]|*[2]	Moralisierung explizit[1]|*[2]	*[1]|*[2]	ÖkobänklerInnen sollen nicht abgestempelt werden.[1]|*[2]	*[1]|*[2]	Darstellung[1]|*[2]	*[1]|*[2]	*[1]|Benefizient:in[2]	*[1]|soziale Gruppe[2]	*[1]|Neutral[2]	
1-61	1539-1546	hundert	*[1]|*[2]	Moralisierung explizit[1]|*[2]	*[1]|*[2]	ÖkobänklerInnen sollen nicht abgestempelt werden.[1]|*[2]	*[1]|*[2]	Darstellung[1]|*[2]	*[1]|*[2]	*[1]|Benefizient:in[2]	*[1]|soziale Gruppe[2]	*[1]|Neutral[2]	
1-62	1547-1558	engagierten	*[1]|*[2]	Moralisierung explizit[1]|*[2]	*[1]|*[2]	ÖkobänklerInnen sollen nicht abgestempelt werden.[1]|*[2]	*[1]|*[2]	Darstellung[1]|*[2]	*[1]|*[2]	*[1]|Benefizient:in[2]	*[1]|soziale Gruppe[2]	*[1]|Neutral[2]	
1-63	1559-1572	Beschäftigten	*[1]|*[2]	Moralisierung explizit[1]|*[2]	*[1]|*[2]	ÖkobänklerInnen sollen nicht abgestempelt werden.[1]|*[2]	*[1]|*[2]	Darstellung[1]|*[2]	*[1]|*[2]	*[1]|Benefizient:in[2]	*[1]|soziale Gruppe[2]	*[1]|Neutral[2]	
1-64	1573-1576	und	*[1]	Moralisierung explizit[1]	*[1]	ÖkobänklerInnen sollen nicht abgestempelt werden.[1]	*[1]	Darstellung[1]	*[1]	*[1]	*[1]	*[1]	
1-65	1577-1580	den	*[1]|*[3]	Moralisierung explizit[1]|*[3]	*[1]|*[3]	ÖkobänklerInnen sollen nicht abgestempelt werden.[1]|*[3]	*[1]|*[3]	Darstellung[1]|*[3]	*[1]|*[3]	*[1]|Benefizient:in[3]	*[1]|soziale Gruppe[3]	*[1]|Neutral[3]	
1-66	1581-1587	vielen	*[1]|*[3]	Moralisierung explizit[1]|*[3]	*[1]|*[3]	ÖkobänklerInnen sollen nicht abgestempelt werden.[1]|*[3]	*[1]|*[3]	Darstellung[1]|*[3]	*[1]|*[3]	*[1]|Benefizient:in[3]	*[1]|soziale Gruppe[3]	*[1]|Neutral[3]	
1-67	1588-1602	ehrenamtlichen	*[1]|*[3]	Moralisierung explizit[1]|*[3]	*[1]|*[3]	ÖkobänklerInnen sollen nicht abgestempelt werden.[1]|*[3]	*[1]|*[3]	Darstellung[1]|*[3]	*[1]|*[3]	*[1]|Benefizient:in[3]	*[1]|soziale Gruppe[3]	*[1]|Neutral[3]	
1-68	1603-1614	GenossInnen	*[1]|*[3]	Moralisierung explizit[1]|*[3]	*[1]|*[3]	ÖkobänklerInnen sollen nicht abgestempelt werden.[1]|*[3]	*[1]|*[3]	Darstellung[1]|*[3]	*[1]|*[3]	*[1]|Benefizient:in[3]	*[1]|soziale Gruppe[3]	*[1]|Neutral[3]	
1-69	1615-1620	nicht	*[1]	Moralisierung explizit[1]	*[1]	ÖkobänklerInnen sollen nicht abgestempelt werden.[1]	*[1]	Darstellung[1]	*[1]	*[1]	*[1]	*[1]	
1-70	1621-1622	#	*[1]	Moralisierung explizit[1]	*[1]	ÖkobänklerInnen sollen nicht abgestempelt werden.[1]	*[1]	Darstellung[1]	*[1]	*[1]	*[1]	*[1]	
1-71	1622-1629	gerecht	*[1]|*[4]	Moralisierung explizit[1]|*[4]	*[1]|*[4]	ÖkobänklerInnen sollen nicht abgestempelt werden.[1]|*[4]	*[1]|*[4]	Darstellung[1]|*[4]	*[1]|Fairness[4]	*[1]|*[4]	*[1]|*[4]	*[1]|*[4]	
1-72	1629-1630	.	_	_	_	_	_	_	_	_	_	_	
1-73	1630-1631	#	_	_	_	_	_	_	_	_	_	_	
1-74	1632-1636	Auch	_	_	_	_	_	_	_	_	_	_	
1-75	1637-1640	das	_	_	_	_	_	_	_	_	_	_	
1-76	1641-1650	teilweise	_	_	_	_	_	_	_	_	_	_	
1-77	1651-1663	zweistellige	_	_	_	_	_	_	_	_	_	_	
1-78	1664-1678	Bilanzwachstum	_	_	_	_	_	_	_	_	_	_	
1-79	1679-1682	der	_	_	_	_	_	_	_	_	_	_	
1-80	1683-1690	letzten	_	_	_	_	_	_	_	_	_	_	
1-81	1691-1696	Jahre	_	_	_	_	_	_	_	_	_	_	
1-82	1697-1704	spricht	_	_	_	_	_	_	_	_	_	_	
1-83	1705-1714	deutliche	_	_	_	_	_	_	_	_	_	_	
1-84	1715-1720	Worte	_	_	_	_	_	_	_	_	_	_	
1-85	1720-1721	.	_	_	_	_	_	_	_	_	_	_	
1-86	1722-1723	#	_	_	_	_	_	_	_	_	_	_	
1-87	1723-1724	#	_	_	_	_	_	_	_	_	_	_	
1-88	1724-1725	#	_	_	_	_	_	_	_	_	_	_	
1-89	1726-1728	Am	_	_	_	_	_	_	_	_	_	_	
1-90	1729-1736	Platzen	_	_	_	_	_	_	_	_	_	_	
1-91	1737-1740	von	_	_	_	_	_	_	_	_	_	_	
1-92	1741-1753	Großkrediten	_	_	_	_	_	_	_	_	_	_	
1-93	1754-1760	können	_	_	_	_	_	_	_	_	_	_	
1-94	1761-1766	nicht	_	_	_	_	_	_	_	_	_	_	
1-95	1767-1771	alle	_	_	_	_	_	_	_	_	_	_	
1-96	1772-1780	schuldig	_	_	_	_	_	_	_	_	_	_	
1-97	1781-1785	sein	_	_	_	_	_	_	_	_	_	_	
1-98	1785-1786	.	_	_	_	_	_	_	_	_	_	_	
1-99	1787-1790	TOM	_	_	_	_	_	_	_	_	_	_	
1-100	1791-1800	ACKERMANN	_	_	_	_	_	_	_	_	_	_	
1-101	1800-1801	,	_	_	_	_	_	_	_	_	_	_	
1-102	1802-1810	Erlangen	_	_	_	_	_	_	_	_	_	_	

#Text=T01/JUN.29819 die tageszeitung, 23.06.2001, S. 26, Ressort: Berlin; Eine Stadt zur Selbstbedienung ### Ich verstehe Ihre Not, weil Gregor Gysi auch Grünen-Wähler anspricht. Als Wessi, der seit 1993 im Osten arbeitet, sage ich Ihnen, dass er dieser Stadt nicht nur als Senator, sondern auch als Bürgermeister sehr gut tun würde. ### Was den dann bevorstehenden kommunistischen Umsturz und die innere Sicherheit betrifft: Haben wir doch einmal #Vertrauen# in unsere Verfassung. ###
2-1	3142-3145	T01	_	_	_	_	_	_	_	_	_	_	
2-2	3145-3146	/	_	_	_	_	_	_	_	_	_	_	
2-3	3146-3149	JUN	_	_	_	_	_	_	_	_	_	_	
2-4	3149-3155	.29819	_	_	_	_	_	_	_	_	_	_	
2-5	3156-3159	die	_	_	_	_	_	_	_	_	_	_	
2-6	3160-3172	tageszeitung	_	_	_	_	_	_	_	_	_	_	
2-7	3172-3173	,	_	_	_	_	_	_	_	_	_	_	
2-8	3174-3184	23.06.2001	_	_	_	_	_	_	_	_	_	_	
2-9	3184-3185	,	_	_	_	_	_	_	_	_	_	_	
2-10	3186-3187	S	_	_	_	_	_	_	_	_	_	_	
2-11	3187-3188	.	_	_	_	_	_	_	_	_	_	_	
2-12	3189-3191	26	_	_	_	_	_	_	_	_	_	_	
2-13	3191-3192	,	_	_	_	_	_	_	_	_	_	_	
2-14	3193-3200	Ressort	_	_	_	_	_	_	_	_	_	_	
2-15	3200-3201	:	_	_	_	_	_	_	_	_	_	_	
2-16	3202-3208	Berlin	_	_	_	_	_	_	_	_	_	_	
2-17	3208-3209	;	_	_	_	_	_	_	_	_	_	_	
2-18	3210-3214	Eine	_	_	_	_	_	_	_	_	_	_	
2-19	3215-3220	Stadt	_	_	_	_	_	_	_	_	_	_	
2-20	3221-3224	zur	_	_	_	_	_	_	_	_	_	_	
2-21	3225-3240	Selbstbedienung	_	_	_	_	_	_	_	_	_	_	
2-22	3241-3242	#	_	_	_	_	_	_	_	_	_	_	
2-23	3242-3243	#	_	_	_	_	_	_	_	_	_	_	
2-24	3243-3244	#	_	_	_	_	_	_	_	_	_	_	
2-25	3245-3248	Ich	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
2-26	3249-3257	verstehe	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
2-27	3258-3262	Ihre	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
2-28	3263-3266	Not	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
2-29	3266-3267	,	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
2-30	3268-3272	weil	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
2-31	3273-3279	Gregor	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
2-32	3280-3284	Gysi	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
2-33	3285-3289	auch	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
2-34	3290-3303	Grünen-Wähler	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
2-35	3304-3313	anspricht	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
2-36	3313-3314	.	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
2-37	3315-3318	Als	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
2-38	3319-3324	Wessi	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
2-39	3324-3325	,	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
2-40	3326-3329	der	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
2-41	3330-3334	seit	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
2-42	3335-3339	1993	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
2-43	3340-3342	im	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
2-44	3343-3348	Osten	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
2-45	3349-3357	arbeitet	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
2-46	3357-3358	,	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
2-47	3359-3363	sage	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
2-48	3364-3367	ich	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
2-49	3368-3373	Ihnen	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
2-50	3373-3374	,	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
2-51	3375-3379	dass	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
2-52	3380-3382	er	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
2-53	3383-3389	dieser	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
2-54	3390-3395	Stadt	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
2-55	3396-3401	nicht	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
2-56	3402-3405	nur	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
2-57	3406-3409	als	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
2-58	3410-3417	Senator	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
2-59	3417-3418	,	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
2-60	3419-3426	sondern	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
2-61	3427-3431	auch	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
2-62	3432-3435	als	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
2-63	3436-3449	Bürgermeister	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
2-64	3450-3454	sehr	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
2-65	3455-3458	gut	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
2-66	3459-3462	tun	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
2-67	3463-3468	würde	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
2-68	3468-3469	.	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
2-69	3470-3471	#	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
2-70	3471-3472	#	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
2-71	3472-3473	#	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
2-72	3474-3477	Was	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
2-73	3478-3481	den	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
2-74	3482-3486	dann	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
2-75	3487-3501	bevorstehenden	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
2-76	3502-3517	kommunistischen	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
2-77	3518-3525	Umsturz	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
2-78	3526-3529	und	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
2-79	3530-3533	die	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
2-80	3534-3540	innere	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
2-81	3541-3551	Sicherheit	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
2-82	3552-3560	betrifft	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
2-83	3560-3561	:	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
2-84	3562-3567	Haben	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
2-85	3568-3571	wir	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
2-86	3572-3576	doch	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
2-87	3577-3583	einmal	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
2-88	3584-3585	#	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
2-89	3585-3594	Vertrauen	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
2-90	3594-3595	#	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
2-91	3596-3598	in	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
2-92	3599-3605	unsere	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
2-93	3606-3616	Verfassung	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
2-94	3616-3617	.	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
2-95	3618-3619	#	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
2-96	3619-3620	#	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
2-97	3620-3621	#	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	

#Text=T01/JUN.30268 die tageszeitung, 26.06.2001, S. 24, Ressort: Schlagseite; Falsche Götter ### Die Proteste gegen die drohenden Abschiebungen führen den zuständigen Politikern, Ämtern und Richtern hoffentlich vor Augen, was sie anrichten, wenn sie Schicksalsgötter mimen und kurdische Libanesen und andere Menschen, die hierher geflüchtet sind, des Landes verweisen. ### Ich hoffe, dass in der bremischen Politik und Justiz Nächstenliebe und #Mitmenschlichkeit# die Oberhand gewinnen und die Abschiebungsbeschlüsse wieder aufgehoben werden. ###
3-1	4891-4894	T01	_	_	_	_	_	_	_	_	_	_	
3-2	4894-4895	/	_	_	_	_	_	_	_	_	_	_	
3-3	4895-4898	JUN	_	_	_	_	_	_	_	_	_	_	
3-4	4898-4904	.30268	_	_	_	_	_	_	_	_	_	_	
3-5	4905-4908	die	_	_	_	_	_	_	_	_	_	_	
3-6	4909-4921	tageszeitung	_	_	_	_	_	_	_	_	_	_	
3-7	4921-4922	,	_	_	_	_	_	_	_	_	_	_	
3-8	4923-4933	26.06.2001	_	_	_	_	_	_	_	_	_	_	
3-9	4933-4934	,	_	_	_	_	_	_	_	_	_	_	
3-10	4935-4936	S	_	_	_	_	_	_	_	_	_	_	
3-11	4936-4937	.	_	_	_	_	_	_	_	_	_	_	
3-12	4938-4940	24	_	_	_	_	_	_	_	_	_	_	
3-13	4940-4941	,	_	_	_	_	_	_	_	_	_	_	
