#FORMAT=WebAnno TSV 3.3
#T_SP=custom.Span|Forderung|KAT1MoralisierendesSegment|KAT2Subjektive_Ausdrcke|KAT5Ausformulierung|KOMMENTAR|KommunikativeFunktion|Moralwerte|Protagonistinnen|Protagonistinnen2|Protagonistinnen3


#Text=WDD11/N34.52608: Diskussion:Nationalsozialismus/Archiv/2007, In: Wikipedia - URL:http://de.wikipedia.org/wiki/Diskussion:Nationalsozialismus/Archiv/2007: Wikipedia, 2011 ### Grad noch mal den Vorschlag von Ulitz gelesen: Einverstanden mit Teil eins (nur das antikommunistisch an dieser Stelle raus, da zu komplex). Zweiter Absatz fängt an: "In verschiedenen Gruppen des Neonazismus und des Rechtsextremismus werden nationalsozialistische Ideen und Ziele bis in die Gegenwart propagiert." Das ist natürlich so, aber an dieser Stelle sollte man noch im Allgemeinen bleiben. ### An dieser Stelle der Hinweis auf das Wertesystem der Verfassung mit der zentralen Stellung der #Menschenwürde# (die bedingungslose, ohne alle Leistung oder Gegenleistung garantierte), als die diametrale Gegenkonstitution des Staates zum NS-Staat. ### Vor dem Hintergrund des totalen Zusammenbruchs des NS entstand die erste nicht mehr liberale, sondern humanistische rechtswirksame Verfassung der Menschheit.--M.sack 11:25, 23. Okt. 2007 (CEST)
64-32	120470-120471	/	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-33	120471-120475	2007	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-34	120475-120476	:	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-35	120477-120486	Wikipedia	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-36	120486-120487	,	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-37	120488-120492	2011	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-38	120493-120494	#	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-39	120494-120495	#	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-40	120495-120496	#	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-41	120497-120501	Grad	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-42	120502-120506	noch	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-43	120507-120510	mal	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-44	120511-120514	den	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-45	120515-120524	Vorschlag	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-46	120525-120528	von	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-47	120529-120534	Ulitz	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-48	120535-120542	gelesen	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-49	120542-120543	:	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-50	120544-120557	Einverstanden	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-51	120558-120561	mit	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-52	120562-120566	Teil	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-53	120567-120571	eins	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-54	120572-120573	(	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-55	120573-120576	nur	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-56	120577-120580	das	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-57	120581-120598	antikommunistisch	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-58	120599-120601	an	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-59	120602-120608	dieser	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-60	120609-120615	Stelle	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-61	120616-120620	raus	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-62	120620-120621	,	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-63	120622-120624	da	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-64	120625-120627	zu	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-65	120628-120635	komplex	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-66	120635-120636	)	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-67	120636-120637	.	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-68	120638-120645	Zweiter	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-69	120646-120652	Absatz	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-70	120653-120658	fängt	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-71	120659-120661	an	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-72	120661-120662	:	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-73	120663-120664	"	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-74	120664-120666	In	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-75	120667-120680	verschiedenen	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-76	120681-120688	Gruppen	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-77	120689-120692	des	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-78	120693-120704	Neonazismus	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-79	120705-120708	und	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-80	120709-120712	des	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-81	120713-120730	Rechtsextremismus	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-82	120731-120737	werden	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-83	120738-120760	nationalsozialistische	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-84	120761-120766	Ideen	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-85	120767-120770	und	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-86	120771-120776	Ziele	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-87	120777-120780	bis	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-88	120781-120783	in	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-89	120784-120787	die	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-90	120788-120797	Gegenwart	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-91	120798-120808	propagiert	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-92	120808-120809	.	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-93	120809-120810	"	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-94	120811-120814	Das	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-95	120815-120818	ist	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-96	120819-120828	natürlich	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-97	120829-120831	so	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-98	120831-120832	,	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-99	120833-120837	aber	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-100	120838-120840	an	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-101	120841-120847	dieser	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-102	120848-120854	Stelle	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-103	120855-120861	sollte	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-104	120862-120865	man	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-105	120866-120870	noch	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-106	120871-120873	im	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-107	120874-120885	Allgemeinen	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-108	120886-120893	bleiben	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-109	120893-120894	.	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-110	120895-120896	#	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-111	120896-120897	#	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-112	120897-120898	#	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-113	120899-120901	An	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-114	120902-120908	dieser	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-115	120909-120915	Stelle	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-116	120916-120919	der	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-117	120920-120927	Hinweis	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-118	120928-120931	auf	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-119	120932-120935	das	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-120	120936-120947	Wertesystem	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-121	120948-120951	der	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-122	120952-120962	Verfassung	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-123	120963-120966	mit	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-124	120967-120970	der	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-125	120971-120980	zentralen	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-126	120981-120989	Stellung	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-127	120990-120993	der	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-128	120994-120995	#	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-129	120995-121008	Menschenwürde	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-130	121008-121009	#	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-131	121010-121011	(	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-132	121011-121014	die	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-133	121015-121029	bedingungslose	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-134	121029-121030	,	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-135	121031-121035	ohne	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-136	121036-121040	alle	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-137	121041-121049	Leistung	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-138	121050-121054	oder	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-139	121055-121068	Gegenleistung	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-140	121069-121080	garantierte	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-141	121080-121081	)	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-142	121081-121082	,	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-143	121083-121086	als	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-144	121087-121090	die	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-145	121091-121101	diametrale	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-146	121102-121119	Gegenkonstitution	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-147	121120-121123	des	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-148	121124-121131	Staates	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-149	121132-121135	zum	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-150	121136-121144	NS-Staat	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-151	121144-121145	.	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-152	121146-121147	#	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-153	121147-121148	#	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-154	121148-121149	#	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-155	121150-121153	Vor	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-156	121154-121157	dem	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-157	121158-121169	Hintergrund	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-158	121170-121173	des	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-159	121174-121181	totalen	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-160	121182-121196	Zusammenbruchs	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-161	121197-121200	des	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-162	121201-121203	NS	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-163	121204-121212	entstand	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-164	121213-121216	die	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-165	121217-121222	erste	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-166	121223-121228	nicht	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-167	121229-121233	mehr	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-168	121234-121242	liberale	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-169	121242-121243	,	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-170	121244-121251	sondern	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-171	121252-121265	humanistische	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-172	121266-121280	rechtswirksame	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-173	121281-121291	Verfassung	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-174	121292-121295	der	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
64-175	121296-121306	Menschheit	*[5]	Keine Moralisierung[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	*[5]	
